Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1971,1972-01-22 08:00:00,0.396,40.734,,40.734,0,254,247.0,
1972,1973-04-21 08:00:00,-2.469,0.0,,0.0,0,276,276.0,
1973,1974-03-28 08:00:00,0.335,31.410999999999998,,31.410999999999998,0,238,238.0,
1974,1975-04-16 08:00:00,0.244,19.343,,19.343,0,199,199.0,
1975,1976-03-19 23:00:00,2.012,550.594,,550.594,0,278,251.0,
1976,1977-02-02 08:00:00,0.457,50.758,,50.758,0,182,182.0,
1977,1978-02-18 20:00:00,0.7929999999999999,120.37799999999999,,120.37799999999999,0,171,156.0,
1978,1979-02-24 08:00:00,-0.42700000000000005,0.0,,0.0,0,291,291.0,
1979,1980-03-18 08:00:00,0.09,4.2410000000000005,,4.2410000000000005,0,283,282.0,
1980,1981-01-26 08:00:00,1.1,203.088,,203.088,0,229,228.0,
1981,1981-10-01 08:00:00,-1.8,0.0,,0.0,0,300,300.0,
1982,1982-10-01 08:00:00,-10.21,0.0,,0.0,0,202,202.0,
1983,1983-10-01 08:00:00,-14.45,0.0,,0.0,0,230,229.0,
1984,1985-02-04 08:00:00,-10.78,0.0,,0.0,0,316,316.0,
1985,1985-10-01 08:00:00,-12.93,0.0,,0.0,0,278,278.0,
1986,1987-03-30 08:00:00,-6.45,0.0,,0.0,0,314,314.0,
1987,1988-03-14 08:00:00,0.11,5.787999999999999,,5.787999999999999,0,362,338.0,
1988,1989-05-12 08:00:00,0.01,0.152,,0.152,0,347,328.0,
1989,1989-10-01 08:00:00,-1.64,0.0,,0.0,0,339,339.0,
1990,1991-04-04 08:00:00,-3.2,0.0,,0.0,0,350,350.0,
1991,1991-10-01 08:00:00,-5.76,0.0,,0.0,0,279,279.0,
1992,1993-01-10 08:00:00,-9.76,0.0,,0.0,0,279,279.0,
1993,1994-02-27 08:00:00,-12.17,0.0,,0.0,0,254,254.0,
1994,1995-05-10 08:00:00,-9.87,0.0,,0.0,0,249,249.0,
1995,1996-02-17 08:00:00,0.2,14.292,,14.292,0,268,268.0,
1996,1997-03-08 08:00:00,0.35,33.552,,33.552,0,243,242.0,
1997,1997-10-18 08:00:00,0.02,0.426,,0.426,0,293,293.0,
1998,1999-01-12 08:00:00,-0.28,0.0,,0.0,0,326,326.0,
1999,2000-02-10 08:00:00,0.75,110.219,,110.219,0,219,219.0,
2000,2000-12-11 08:00:00,0.45,49.589,,49.589,0,221,221.0,
2001,2001-11-27 07:59:00,0.52,61.953,,61.953,0,246,245.0,
2002,2002-10-01 07:59:00,-0.76,0.0,,0.0,0,327,326.0,
2003,2004-05-01 08:00:00,-1.35,0.0,,0.0,0,262,262.0,
2004,2004-10-01 08:00:00,-2.06,0.0,,0.0,0,306,306.0,
2005,2006-07-16 20:16:00,-0.05,0.0,,0.0,0,21549,322.0,
2006,2006-10-01 01:40:00,-0.413,0.0,,0.0,0,43230,365.0,
2007,2008-04-06 20:06:00,0.01,0.155,,0.155,0,38069,366.0,
2008,2009-03-19 21:54:00,0.369,36.411,,36.411,0,35785,365.0,
2009,2010-05-03 17:42:00,0.494,57.34,,57.34,0,33055,335.0,
2010,2010-12-16 13:24:00,0.657,89.524,,89.524,0,33570,365.0,
2011,2012-01-04 08:00:00,0.16,10.165,,10.165,0,11349,338.0,
2012,2012-10-01 08:00:00,-2.6,0.0,,0.0,0,19607,359.0,
2013,2014-03-12 04:00:00,0.376,37.536,,37.536,0,24627,346.0,
2014,2014-10-01 00:00:00,-1.8419999999999999,0.0,,0.0,0,32029,361.0,
2015,2015-10-03 18:03:00,-10.265999999999998,0.0,,0.0,0,3779,194.0,
2016,2017-02-21 08:00:00,0.75,110.22,,110.22,0,2532,295.0,
2017,2017-10-01 08:00:00,-2.1,0.0,,0.0,0,20040,238.0,
