Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1989,1989-12-13 23:18:00,0.405,2.8,van Bladeren Record,2.8,0.0,192,115.0,
1990,1991-02-17 01:00:00,1.814,118.5,van Bladeren Record,118.5,0.0,343,149.0,
1991,1992-01-23 09:24:00,0.281,1.1,van Bladeren Record,1.1,0.0,166,87.0,
1992,1993-01-01 20:12:00,0.49700000000000005,4.9,van Bladeren Record,4.9,0.0,130,78.0,
1993,1994-02-07 18:54:00,1.204,45.8,van Bladeren Record,45.8,0.0,216,109.0,
1994,1995-03-23 23:42:00,0.282,1.07,,1.07,0.0,139,81.0,
1995,1996-01-21 05:42:00,2.8160000000000003,279.92,,331.11419780219836,7.892720306513426,528,185.0,
1996,1997-03-12 17:36:00,0.93,25.686,,25.686,0.0,328,163.0,
1997,1998-03-14 11:24:00,0.26,0.956,,0.956,0.0,245,133.0,
1998,1998-12-31 17:42:00,1.2409999999999999,48.946999999999996,,48.946999999999996,0.0,435,159.0,
1999,2000-02-25 11:20:00,2.137,172.817,,172.817,0.0,4194,237.0,
2000,2001-02-28 02:23:00,0.516,5.443,,5.443,0.0,318,137.0,
2001,2001-12-18 06:00:00,2.155,176.343,,176.343,0.0,6739,291.0,
2002,2002-10-30 20:06:00,0.40399999999999997,2.7910000000000004,,2.7910000000000004,0.0,3198,245.0,
2003,2004-04-07 16:12:00,1.795,113.539,,113.539,0.0,6982,366.0,
2004,2005-01-27 16:36:00,0.45,3.799,,3.799,0.0,13031,342.0,
2005,2006-02-27 11:14:00,1.775,110.51899999999999,,110.51899999999999,0.0,41853,365.0,
2006,2006-12-31 09:24:00,0.489,4.726,,4.726,0.0,41315,364.0,
2007,2007-11-25 09:53:00,1.629,89.89299999999999,,89.89299999999999,0.0,40843,366.0,
2008,2008-11-15 03:53:00,1.564,82.0,,82.0,0.0,42363,365.0,
2009,2009-12-11 08:40:00,0.993,29.794,,29.794,0.0,42471,363.0,
2010,2011-01-28 10:45:00,0.695,11.919,,11.919,0.0,36955,365.0,
2011,2011-12-24 17:48:00,1.9409999999999998,137.06,,137.06,0.0,41715,366.0,
2012,2013-01-21 01:48:00,0.8759999999999999,21.936999999999998,,21.936999999999998,0.0,43725,365.0,
2013,2014-03-05 16:36:00,2.782,279.92,,322.63213186813226,6.590038314176252,42333,365.0,
2014,2014-12-28 16:48:00,0.902,23.695999999999998,,23.695999999999998,0.0,30728,361.0,
2015,2016-03-21 20:24:00,0.302,1.183,,1.183,0.0,42612,366.0,
2016,2017-01-08 06:15:00,1.215,46.691,,46.691,0.0,43663,365.0,
2017,2018-01-09 18:41:00,0.265,0.982,,0.982,0.0,14870,127.0,
