Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1998,1998-12-09 02:30:00,0.433,9.062999999999999,,9.062999999999999,0.0,34,16.0,
1999,2000-02-08 14:07:00,3.032,262.06,,262.06,0.0,266,95.0,
2000,2000-12-10 15:45:00,0.92,36.753,,36.753,0.0,65,21.0,
2001,2001-11-28 02:18:00,1.155,60.015,,60.015,0.0,107,45.0,
2002,2003-02-21 00:12:00,0.052000000000000005,0.25,,0.25,0.0,16,13.0,
2003,2004-03-13 01:13:00,0.508,12.147,,12.147,0.0,30,22.0,Excluded: Less than 91 days (1 Hydroquarter)
2004,2005-02-01 08:47:00,0.0,0.0,,0.0,0.0,9,9.0,Excluded: Duplicated 12.5 Percent
2005,2006-02-11 15:21:00,0.9570000000000001,40.121,,40.121,0.0,85,39.0,
2006,2006-10-03 08:39:00,0.0,0.0,,0.0,0.0,5,5.0,Excluded: Duplicated 12.5 Percent
2007,2008-01-20 17:40:00,0.8390000000000001,30.320999999999998,,30.320999999999998,0.0,98,27.0,
2008,2009-03-19 10:44:00,0.632,18.055,,18.055,0.0,56,20.0,
2009,2010-02-01 16:45:00,0.429,8.91,,8.91,0.0,91,32.0,
2010,2010-12-16 05:43:00,0.86,31.838,,31.838,0.0,10030,136.0,
2011,2011-12-27 04:47:00,1.068,51.986000000000004,,51.986000000000004,0.0,10253,104.0,
2012,2013-07-30 09:53:00,0.0,0.0,,0.0,0.0,2,2.0,Excluded: Duplicated 12.5 Percent
2013,2014-03-22 04:00:00,0.565,14.762,,14.762,0.0,1689,33.0,Excluded: Less than 91 days (1 Hydroquarter)
2014,2014-10-15 11:04:00,0.0,0.0,,0.0,0.0,5,5.0,Excluded: Duplicated 12.5 Percent
2015,2016-03-17 12:34:00,0.87,32.613,,32.613,0.0,44,16.0,
2016,2017-03-07 12:23:00,0.035,0.14,,0.14,0.0,11,11.0,Excluded: Less than 91 days (1 Hydroquarter)
2017,2017-10-31 11:18:00,0.0,0.0,,0.0,0.0,3,3.0,Excluded: Duplicated 12.5 Percent
