Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1972,1973-04-02 01:30:00,0.36,5.0,van Bladeren Record,5.0,0,751,212.0,
1973,1974-01-14 16:24:00,2.318,174.0,van Bladeren Record,174.0,0,1108,261.0,
1974,1975-02-15 07:48:00,2.591,418.0,van Bladeren Record,418.0,0,1152,294.0,
1975,1976-01-31 04:42:00,1.817,186.0,van Bladeren Record,186.0,0,1215,271.0,
1976,1977-02-10 10:06:00,2.8110000000000004,258.0,van Bladeren Record,258.0,0,1126,256.0,
1977,1978-02-14 11:07:00,3.31,726.0,van Bladeren Record,726.0,0,1080,247.0,
1978,1979-03-04 08:06:00,2.16,277.0,van Bladeren Record,277.0,0,658,195.0,
1979,1980-03-18 19:48:00,3.28,36.0,van Bladeren Record,36.0,0,817,220.0,
1980,1981-02-01 21:42:00,1.8,182.0,van Bladeren Record,182.0,0,932,271.0,
1981,1982-02-12 16:48:00,0.8290000000000001,24.0,van Bladeren Record,24.0,0,434,186.0,
1982,1983-01-01 02:36:00,0.512,8.0,van Bladeren Record,8.0,0,361,136.0,
1983,1984-04-10 05:36:00,0.848,25.0,van Bladeren Record,25.0,0,379,149.0,
1984,1985-01-16 08:06:00,1.9,206.0,van Bladeren Record,206.0,0,686,204.0,
1985,1986-02-02 11:12:00,0.75,18.0,van Bladeren Record,18.0,0,437,173.0,
1986,1987-04-09 08:12:00,0.7120000000000001,16.0,van Bladeren Record,16.0,0,885,228.0,
1987,1988-02-26 08:42:00,3.2739999999999996,709.0,van Bladeren Record,709.0,0,973,233.0,
1988,1989-02-23 06:36:00,2.168,249.0,van Bladeren Record,249.0,0,523,188.0,
1989,1990-03-19 07:12:00,0.904,25.0,van Bladeren Record,25.0,0,1094,270.0,
1990,1991-01-09 15:06:00,1.149,46.0,van Bladeren Record,46.0,0,843,267.0,
1991,1991-11-28 14:42:00,0.129,1.0,van Bladeren Record,1.0,0,397,139.0,
1992,1993-02-05 02:36:00,3.174,741.0,van Bladeren Record,741.0,0,631,222.0,
1993,1993-12-04 09:06:00,1.176,49.0,van Bladeren Record,49.0,0,451,185.0,
1994,1995-02-19 02:06:00,2.9389999999999996,544.477,,544.477,0,389,166.0,
1995,1996-01-27 22:18:00,3.1060000000000003,619.808,,619.808,0,697,227.0,
1996,1997-02-14 02:00:00,2.0540000000000003,222.80900000000003,,222.80900000000003,0,653,234.0,
1997,1998-01-30 05:12:00,2.6689999999999996,432.397,,432.397,0,391,177.0,
1998,1999-03-17 07:06:00,2.06,224.54,,224.54,0,794,238.0,
1999,2000-01-17 11:18:00,3.0410000000000004,589.944,,589.944,0,2582,146.0,
2000,2001-03-19 03:12:00,2.34,312.27,,312.27,0,2792,231.0,
2001,2001-12-07 06:54:00,1.4280000000000002,77.268,,77.268,0,7916,323.0,
2002,2003-03-05 22:18:00,1.715,135.257,,135.257,0,10255,338.0,
2003,2004-03-06 04:00:00,2.42,339.8,,339.8,0,31786,265.0,
