Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1950,1951-07-14 08:00:00,-7.837000000000001,0.0,,0.0,0.0,302,302.0,
1951,1951-10-31 08:00:00,-10.474,0.0,,0.0,0.0,256,256.0,
1952,1953-04-29 08:00:00,-7.228,0.0,,0.0,0.0,310,310.0,
1953,1954-05-09 08:00:00,-5.992999999999999,0.0,,0.0,0.0,328,328.0,
1954,1955-02-11 08:00:00,0.377,69.58,,69.58,0.0,305,304.0,
1955,1956-02-26 12:00:00,0.499,97.488,,97.488,0.0,265,263.0,
1956,1957-02-26 17:00:00,0.316,54.166000000000004,,54.166000000000004,0.0,258,251.0,
1957,1957-10-11 23:00:00,0.133,14.684000000000001,,14.684000000000001,0.0,196,192.0,
1958,1958-12-30 08:00:00,0.011000000000000001,0.6509999999999999,,0.6509999999999999,0.0,276,271.0,
1959,1959-10-01 08:00:00,-1.8780000000000001,0.0,,0.0,0.0,306,306.0,
1960,1961-04-10 08:00:00,0.34700000000000003,62.141999999999996,,62.141999999999996,0.0,255,250.0,
1961,1962-05-06 08:00:00,-0.019,0.0,,0.0,0.0,278,278.0,
1962,1963-02-06 08:00:00,-0.659,0.0,,0.0,0.0,293,293.0,
1963,1963-12-16 08:00:00,-1.8630000000000002,0.0,,0.0,0.0,312,312.0,
1964,1964-11-01 08:00:00,-4.865,0.0,,0.0,0.0,314,314.0,
1965,1966-02-25 08:00:00,-2.1830000000000003,0.0,,0.0,0.0,294,294.0,
1966,1967-04-12 08:00:00,0.682,141.83,,141.83,0.0,238,225.0,
1967,1968-03-27 08:00:00,0.042,2.647,,2.647,0.0,236,235.0,
1968,1969-04-27 08:00:00,-0.7809999999999999,0.0,,0.0,0.0,309,309.0,
1969,1969-11-28 08:00:00,-3.25,0.0,,0.0,0.0,330,330.0,
1970,1971-04-09 08:00:00,0.11800000000000001,12.318,,12.318,0.0,284,284.0,
1971,1972-01-20 16:00:00,3.0839999999999996,810.3760000000001,,810.3760000000001,0.0,263,253.0,
1972,1973-05-03 08:00:00,-1.8019999999999998,0.0,,0.0,0.0,325,325.0,
1973,1974-03-05 08:00:00,0.179,22.945999999999998,,22.945999999999998,0.0,252,252.0,
1974,1975-03-15 08:00:00,0.28600000000000003,46.565,,46.565,0.0,211,210.0,
1975,1976-03-20 08:00:00,1.962,413.335,,413.335,0.0,185,183.0,
1976,1976-10-06 08:00:00,0.10300000000000001,10.094,,10.094,0.0,750,229.0,
1977,1977-12-31 17:06:00,0.8220000000000001,177.69799999999998,,177.69799999999998,0.0,839,216.0,
1978,1979-01-20 14:42:00,0.102,9.952,,9.952,0.0,830,261.0,
1979,1979-11-25 22:42:00,0.15,17.703,,17.703,0.0,752,294.0,
1980,1981-01-25 17:12:00,1.072,230.546,,230.546,0.0,753,256.0,
1981,1982-02-07 19:12:00,0.162,19.811,,19.811,0.0,816,291.0,
1982,1982-12-12 01:06:00,-1.033,0.0,,0.0,0.0,648,290.0,
1983,1983-10-01 08:54:00,-4.322,0.0,,0.0,0.0,340,225.0,
1984,1985-03-27 21:54:00,-6.962000000000001,0.0,,0.0,0.0,1074,339.0,
1985,1986-06-17 15:12:00,-7.386,0.0,,0.0,0.0,233,157.0,
1986,1987-04-06 17:30:00,-5.099,0.0,,0.0,0.0,570,322.0,
1987,1988-05-17 08:36:00,-1.305,0.0,,0.0,0.0,490,294.0,
1988,1989-03-01 03:06:00,0.14300000000000002,16.424,,16.424,0.0,598,291.0,
1989,1989-10-01 07:54:00,-1.591,0.0,,0.0,0.0,471,248.0,
1990,1991-04-25 05:30:00,-0.013999999999999999,0.0,,0.0,0.0,362,262.0,
1991,1991-10-01 07:12:00,-1.9280000000000002,0.0,,0.0,0.0,336,234.0,
1992,1993-01-11 16:18:00,-8.157,0.0,,0.0,0.0,319,229.0,
1993,1994-03-14 09:48:00,-7.572,0.0,,0.0,0.0,285,208.0,
1994,1995-05-26 04:54:00,-7.017,0.0,,0.0,0.0,264,191.0,
1995,1996-02-20 02:06:00,0.13699999999999998,15.399000000000001,,15.399000000000001,0.0,250,187.0,
1996,1997-04-03 21:36:00,0.838,181.674,,181.674,0.0,382,234.0,
1997,1997-10-01 05:42:00,-0.053,0.0,,0.0,0.0,387,246.0,
1998,1999-01-18 00:48:00,-2.1919999999999997,0.0,,0.0,0.0,323,246.0,
1999,2000-02-11 08:00:00,0.81,174.56,,174.56,0.0,263,256.0,
2000,2001-05-04 08:00:00,0.15,17.634,,17.634,0.0,270,270.0,
2001,2001-11-27 08:00:00,0.32,55.074,,55.074,0.0,251,251.0,
2002,2002-10-07 16:24:00,-0.39,0.0,,0.0,0.0,77,77.0,
2003,2004-05-30 03:00:00,-0.27899999999999997,0.0,,0.0,0.0,24653,302.0,
2004,2004-10-01 00:00:00,-1.645,0.0,,0.0,0.0,42369,365.0,
2005,2006-04-15 18:19:00,0.09300000000000001,8.663,,8.663,0.0,35763,365.0,
2006,2006-10-01 00:14:00,-0.705,0.0,,0.0,0.0,35874,365.0,
2007,2008-01-24 15:04:00,0.15,17.604,,17.604,0.0,41820,366.0,
2008,2009-03-19 19:31:00,0.23600000000000002,34.924,,34.924,0.0,31608,365.0,
2009,2010-05-09 08:00:00,0.09,8.189,,8.189,0.0,34329,364.0,
2010,2010-12-16 14:32:00,1.013,218.27700000000002,,218.27700000000002,0.0,40364,365.0,
2011,2012-02-12 17:33:00,-0.11699999999999999,0.0,,0.0,0.0,40357,366.0,
2012,2012-10-01 00:07:00,-1.2830000000000001,0.0,,0.0,0.0,41728,365.0,
2013,2014-03-14 00:03:00,0.113,11.529000000000002,,11.529000000000002,0.0,38740,365.0,
2014,2014-10-01 00:09:00,-0.57,0.0,,0.0,0.0,36463,365.0,
2015,2015-10-01 00:09:00,-4.54,0.0,,0.0,0.0,41006,366.0,
2016,2017-02-22 07:37:00,0.556,111.039,,111.039,0.0,31849,355.0,
2017,2017-10-01 08:00:00,-1.15,0.0,,0.0,0.0,18035,247.0,
