Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
2000,2001-06-04 08:00:00,0.01,0.121,,0.121,0,206,206.0,
2001,2001-12-05 08:00:00,0.17,8.66,,8.66,0,170,170.0,
2002,2002-10-01 08:00:00,-0.04,0.0,,0.0,0,22667,281.0,
2003,2003-11-06 08:00:00,-2.045,0.0,,0.0,0,22348,293.0,
2004,2004-10-17 22:30:00,-3.102,0.0,,0.0,0,38583,355.0,
2005,2006-08-07 17:16:00,-3.25,0.0,,0.0,0,17457,268.0,
2006,2006-10-01 19:08:00,-3.403,0.0,,0.0,0,35141,365.0,
2007,2008-04-06 06:18:00,-2.923,0.0,,0.0,0,35676,366.0,
2008,2009-08-10 08:00:00,-1.04,0.0,,0.0,0,10458,258.0,
2009,2009-10-01 08:00:00,-1.22,0.0,,0.0,0,285,282.0,
2010,2011-02-07 15:50:00,0.085,0.0,,0.0,0,168,167.0,
2011,2012-02-20 16:10:00,0.175,0.0,,0.0,0,79,78.0,Excluded: Less than 91 days (1 Hydroquarter)
2012,2012-10-01 08:00:00,0.08,0.0,,0.0,0,13039,148.0,
2013,2014-04-27 11:25:00,-0.266,0.0,,0.0,0,38036,365.0,
2014,2014-10-01 00:33:00,-1.1059999999999999,0.0,,0.0,0,34049,360.0,
2015,2015-10-01 00:15:00,-4.02,0.0,,0.0,0,35712,333.0,
2016,2017-03-19 08:00:00,-1.0,0.0,,0.0,0,215,215.0,
2017,2017-10-01 08:00:00,-2.24,0.0,,0.0,0,205,204.0,
